customer_tweet_id,response_tweet_id,customer_text,customer_text_normalized,amazon_response,amazon_response_normalized
225529,225528,"メイドインアビスを見たくてAmazon prime入るか迷う～
でも調べれば調べるほどプライム会員お得すぎて入らないメリットない🙄月1で必ず買い物するしな💸
でも3900円かぁ…(；－ω－)ｳｰﾝ",メイドインアビスを見たくてAmazon prime入るか迷う～ でも調べれば調べるほどプライム会員お得すぎて入らないメリットない🙄月1で必ず買い物するしな💸 でも3900円かぁ…(；－ω－)ｳｰﾝ,"@169872 こんにちは、アマゾンです。Amazonプライムは年間プラン3,900円(税込)と月間プラン400円(税込)があり、どちらも登録から30日間は無料体験となります。まずは無料体験からいかがでしょうか・・・。https://t.co/bO8H1Fny7e ET","@user こんにちは、アマゾンです。Amazonプライムは年間プラン3,900円(税込)と月間プラン400円(税込)があり、どちらも登録から30日間は無料体験となります。まずは無料体験からいかがでしょうか・・・。 [URL] ET"
225253,225530,@115850 @123644 Order no-4__credit_card__,@user @user Order no-4__credit_card__,"@169807 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^MJ","@user Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^MJ"
225532,225531,"Hey @115850 marketing price is 20,548 and and final price for same product gets to 29,500 + Delivery Charges ?? What's going on ? https://t.co/lyhG6OZp3X","Hey @user marketing price is 20,548 and and final price for same product gets to 29,500 + Delivery Charges ?? What's going on ? [URL]",@169873 We'd like to have a look into this. Kindly report it here: https://t.co/2t6DQoUmNZ and our team will revert shortly. ^AB,@user We'd like to have a look into this. Kindly report it here: [URL] and our team will revert shortly. ^AB
225535,225533,Dear @115850 See the pathetic primary packing for a mobile cover you just delivered to me. Seems your vendors don't believe in QC @4031 https://t.co/0KykEhOnRg,Dear @user See the pathetic primary packing for a mobile cover you just delivered to me. Seems your vendors don't believe in QC @user [URL],@169874 We're sorry about this. Please submit your inputs directly here: https://t.co/3KGUteSocr and we'll investigate. ^HK,@user We're sorry about this. Please submit your inputs directly here: [URL] and we'll investigate. ^HK
225534,225536,@AmazonHelp I'm returning the product. I hope you'll give a quick refund!,@AmazonHelp I'm returning the product. I hope you'll give a quick refund!,"@169874 Refund will be processed once the packages reach the returns center. Appreciate your patience and understanding, ^MM","@user Refund will be processed once the packages reach the returns center. Appreciate your patience and understanding, ^MM"
225537,225538,@AmazonHelp What patience and understanding? First learn to give a straight answer. From date of pickup how many days for refund?,@AmazonHelp What patience and understanding? First learn to give a straight answer. From date of pickup how many days for refund?,@169874 Once we receive the product the refund will be issued . ^HN,@user Once we receive the product the refund will be issued . ^HN
225539,225540,@AmazonHelp And receipt should mean when it's handed over to your delivery boy.,@AmazonHelp And receipt should mean when it's handed over to your delivery boy.,@169874 email once the return is completed and refund is issued. The refund is usually credited within 3-5 business days. 2/2^EM,@user email once the return is completed and refund is issued. The refund is usually credited within 3-5 business days. 2/2^EM
225543,225542,@116313 ぷらいむりーでぃんぐにはいってるー！！！？,@user ぷらいむりーでぃんぐにはいってるー！！！？,@169875 はい、こちらPrime Readingの対象作品でございます。😊ET,@user はい、こちらPrime Readingの対象作品でございます。😊ET
225547,225545,@2517 @144775 @120320 @12826 @30447 @30448 @30449 @30450 @118341 @30451 @30452 @144148 @135979 @1637 @30453 @119351 @115821 @115850 @15704 @115851 @52240 @101300 @101301 @101302 @58297 @52241 @101303 @101304 @28758 @115851 FRAUD AMAZON,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user FRAUD AMAZON,@169876 I'm sorry for the trouble. Kindly report this to our team here: https://t.co/vlvfJr4nN9  and we'll have this checked. ^GK,@user I'm sorry for the trouble. Kindly report this to our team here: [URL] and we'll have this checked. ^GK
225546,225548,@AmazonHelp U CALL ME UP NOW I M NOT GOING TO FOLLOW UR PROCEDURE __email__,@AmazonHelp U CALL ME UP NOW I M NOT GOING TO FOLLOW UR PROCEDURE __email__,"@169876 Also, please don't provide your email address as its considered personal info. Our Twitter page is visible to public. 2/2 ^AB","@user Also, please don't provide your email address as its considered personal info. Our Twitter page is visible to public. 2/2 ^AB"
225558,225556,amazonのプライムビデオに銀魂'があったので見てる,amazonのプライムビデオに銀魂'があったので見てる,@169877 （´-`）.｡oO ( 銀魂制覇は長期戦となりますので、寝不足等お気を付けいただき、休憩しながらお楽しみくださいませ・・・ )HM,@user （´-`）.｡oO ( 銀魂制覇は長期戦となりますので、寝不足等お気を付けいただき、休憩しながらお楽しみくださいませ・・・ )HM
225561,225560,"@115821 ur service sucks,u can't give trash in a box n tell us dnt open it and if v open it then threaten n force us ?😂 take a hike @115821","@user ur service sucks,u can't give trash in a box n tell us dnt open it and if v open it then threaten n force us ?😂 take a hike @user","@169878 Hi, sorry to hear that. What Amazon website do you use? https://t.co/Znefn5I14N? ^JJ","@user Hi, sorry to hear that. What Amazon website do you use? [URL] ^JJ"
225563,225562,@AmazonHelp I had already done that but still didn't got any type of communication with you people.,@AmazonHelp I had already done that but still didn't got any type of communication with you people.,"@169879 We've sent a correspondence to your registered email address, request you to check the same. ^SH","@user We've sent a correspondence to your registered email address, request you to check the same. ^SH"
225565,225564,@115850 My order id is 407-1138717-6037130 and I initiated the return of stuff more than two weeks before but I didn't got any reply,@user My order id is 407-1138717-6037130 and I initiated the return of stuff more than two weeks before but I didn't got any reply,"@169879 Sorry for the trouble, Aman. Kindly fill in your details here: https://t.co/MdQLe9dTpK and we will get back to you. ^KS 1/2","@user Sorry for the trouble, Aman. Kindly fill in your details here: [URL] and we will get back to you. ^KS 1/2"
226014,226013,@119625 Is Alexa going to be enabled on this?,@user Is Alexa going to be enabled on this?,@128484 title you want to watch and start enjoying in seconds. (2/2) ^GK,@user title you want to watch and start enjoying in seconds. (2/2) ^GK
226048,226046,"Hi #AmazonIndia
Is this real or you making fool..??
#AmazonGreatIndianFestival #amazonfestiveriddles  #amazonprime 
@115821 @115850 https://t.co/VD4JVBANEh",Hi #AmazonIndia Is this real or you making fool..?? #AmazonGreatIndianFestival #amazonfestiveriddles #amazonprime @user @user [URL],@169972 For authentic deals and trustworthy and convenient shopping experience please visit our website: https://t.co/tZWFIQK288. ^AG,@user For authentic deals and trustworthy and convenient shopping experience please visit our website: [URL] ^AG
226047,226049,"@AmazonHelp Please be specific about what I posted here.
About this offer that is provided by @115821 .
Is this source belongs to @115850  or not..??",@AmazonHelp Please be specific about what I posted here. About this offer that is provided by @user . Is this source belongs to @user or not..??,"@169972 Doesn't seem like us. Kindly do not click any links provided in the post. Also, do visit Amazon.in for future deals. ^PB","@user Doesn't seem like us. Kindly do not click any links provided in the post. Also, do visit Amazon.in for future deals. ^PB"
226053,226051,@AmazonHelp I seems to be quite an harrashment as I am still waiting for the product to be taken from where it was delivered on 25 Sept. Plz update me,@AmazonHelp I seems to be quite an harrashment as I am still waiting for the product to be taken from where it was delivered on 25 Sept. Plz update me,"@169973 here: https://t.co/beaaDm0muc, we'll get back to you soon. (2/2)^AP",@user here: [URL] we'll get back to you soon. (2/2)^AP
226057,226056,"@115850 On 25th sept, I have received  64 gb samsung memory card but its a faulty one. On 26th, I have sent a request for replacement but nothing has happened since then. I demand a swift action. Bill order is  408-9130123-3589128","@user On 25th sept, I have received 64 gb samsung memory card but its a faulty one. On 26th, I have sent a request for replacement but nothing has happened since then. I demand a swift action. Bill order is 408-9130123-3589128","@169973 I've responded to your tweet here: https://t.co/Tw5UsNt07H, ^NR 1/2",@user I've responded to your tweet here: [URL] ^NR 1/2
